t_now,l_now,t_nos,l_nos,t_ns,l_ns,t_nw,l_nw
255.660288288288,33.4541351235055,248.653291291291,42.8630787236328,158.96372972973,43.0925633682424,254.258888888889,42.4046372087381
256.360987987988,33.4279497410797,249.353990990991,42.8634807702146,159.664429429429,43.0915164254146,254.959588588589,42.402103771704
257.061687687688,33.4017612547817,250.054690690691,42.8638821148173,160.365129129129,43.0904677937429,255.660288288288,42.3995691487701
257.762387387387,33.3679963672194,250.75539039039,42.8642827599601,161.065828828829,43.0894119843442,256.360987987988,42.3970333476676
258.463087087087,33.3418001195243,251.45609009009,42.8646827080449,161.766528528529,43.0883600520719,257.061687687688,42.3944963760711
259.163786786787,33.315600816849,252.15678978979,42.8650819617769,162.467228228228,43.0873064670726,257.762387387387,42.3919582415988
259.864486486486,33.2893984753396,252.857489489489,42.865480523526,163.167927927928,43.086251241344,258.463087087087,42.3894189518133
260.565186186186,33.2631931110143,253.558189189189,42.8658783957577,163.868627627628,43.0851943868165,259.163786786787,42.3868785142219
261.265885885886,33.2369847397651,254.258888888889,42.8662755809247,164.569327327327,43.0841359153536,259.864486486486,42.3843369362768
261.966585585586,33.2107733773592,254.959588588589,42.8666720814665,165.270027027027,43.0830758387533,260.565186186186,42.3817942253762
262.667285285285,33.1845590394399,255.660288288288,42.8670678998097,165.970726726727,43.0820089741442,261.265885885886,42.3792503888642
263.367984984985,33.1583417415283,256.360987987988,42.8674630383677,166.671426426426,43.0809457608833,261.966585585586,42.3767054340318
264.068684684685,33.1321214990242,257.061687687688,42.8678574995416,167.372126126126,43.0798809772203,262.667285285285,42.3741593681167
264.769384384384,33.1058983272077,257.762387387387,42.8682512857195,168.072825825826,43.0788146346974,263.367984984985,42.3716121983044
265.470084084084,33.0796722412404,258.463087087087,42.8686443992769,168.773525525526,43.0777467447943,264.068684684685,42.3690639317281
266.170783783784,33.0534432561662,259.163786786787,42.8690368425767,169.474225225225,43.0766773189285,264.769384384384,42.3665145754696
266.871483483483,33.0272113869132,259.864486486486,42.8694286179697,170.174924924925,43.0756014282498,265.470084084084,42.3639641365594
267.572183183183,33.0009766482943,260.565186186186,42.8698197277404,170.875624624625,43.0745290012258,266.170783783784,42.3614126219775
268.272882882883,32.9747390550086,261.265885885886,42.8702101743245,171.576324324324,43.0734550718671,266.871483483483,42.3588600386533
268.973582582583,32.9484986216427,261.966585585586,42.8705999599796,172.277024024024,43.0723796513505,267.572183183183,42.3563063934665
269.674282282282,32.9222553626715,262.667285285285,42.8709890870073,172.977723723724,43.0713027507941,268.272882882883,42.3537516932475
270.374981981982,32.8960092924598,263.367984984985,42.8713775576974,173.678423423423,43.0702243812575,268.973582582583,42.3511959447773
271.075681681682,32.8697604252629,264.068684684685,42.8717653743275,174.379123123123,43.0691445537424,269.674282282282,42.3486391547887
271.776381381381,32.8435087752282,264.769384384384,42.8721525391637,175.079822822823,43.0680586173692,270.374981981982,42.346081329966
272.477081081081,32.8172543563959,265.470084084084,42.87253905446,175.780522522523,43.0669759415289,271.075681681682,42.3435224769459
273.177780780781,32.7909971827003,266.170783783784,42.872924922459,176.481222222222,43.0658918401272,271.776381381381,42.3409626023175
273.87848048048,32.7647372679709,266.871483483483,42.8733101453915,177.181921921922,43.0648063239416,272.477081081081,42.338401712623
274.57918018018,32.7384746259331,267.572183183183,42.8736947254769,177.882621621622,43.0637194036946,273.177780780781,42.3358398143581
275.27987987988,32.7122092702097,268.272882882883,42.874078664923,178.583321321321,43.0626310900542,273.87848048048,42.3332769139721
275.98057957958,32.6859412143216,268.973582582583,42.8744619659266,179.284021021021,43.0615413936344,274.57918018018,42.3307130178685
276.681279279279,32.659670471689,269.674282282282,42.8748446306728,179.984720720721,43.0604459274145,275.27987987988,42.3281481324055
277.381978978979,32.6333970556323,270.374981981982,42.8752266613095,180.68542042042,43.0593535301,275.98057957958,42.325582263896
278.082678678679,32.6071209793731,271.075681681682,42.8756080600533,181.38612012012,43.0582597812943,276.681279279279,42.3230154186084
278.783378378378,32.5808422560352,271.776381381381,42.8759888290285,182.08681981982,43.0571646914024,277.381978978979,42.3204476027667
279.484078078078,32.5545608986454,272.477081081081,42.876368970376,182.787519519519,43.0560682707778,278.082678678679,42.3178788225508
280.184777777778,32.5282769201349,273.177780780781,42.8767484862259,183.488219219219,43.0549705297232,278.783378378378,42.3153090840971
280.885477477477,32.5019903333396,273.87848048048,42.8771273786973,184.188918918919,43.0538714784908,279.484078078078,42.3127383934988
281.586177177177,32.4757011510016,274.57918018018,42.8775056498986,184.889618618619,43.052771127283,280.184777777778,42.3101667568061
282.286876876877,32.4494093857699,275.27987987988,42.8778833019275,185.590318318318,43.0516653706835,280.885477477477,42.3075941800269
282.987576576577,32.423115050201,275.98057957958,42.8782603368711,186.291018018018,43.0505624810084,281.586177177177,42.3050206691265
283.688276276276,32.3968181567603,276.681279279279,42.878636756806,186.991717717718,43.0494583214481,282.286876876877,42.3024462300286
284.388975975976,32.3705187178228,277.381978978979,42.8790125637983,187.692417417417,43.0483529020117,282.987576576577,42.2998708686156
285.089675675676,32.3442167456739,278.082678678679,42.8793877599037,188.393117117117,43.0472462326608,283.688276276276,42.2972945907282
285.790375375375,32.3179122525101,278.783378378378,42.8797623471675,189.093816816817,43.04613832331,284.388975975976,42.2947174021668
286.491075075075,32.2916052504404,279.484078078078,42.8801363276248,189.794516516517,43.0450291838274,285.089675675676,42.292139308691
287.191774774775,32.2652957514865,280.184777777778,42.8805097033005,190.495216216216,43.0439188240348,285.790375375375,42.2895603160203
287.892474474474,32.238983767584,280.885477477477,42.8808824761973,191.195915915916,43.0428034036845,286.491075075075,42.2869804298343
288.593174174174,32.2126693105832,281.586177177177,42.8812546483447,191.896615615616,43.0416906617689,287.191774774775,42.2843996557731
289.293873873874,32.1863523922498,282.286876876877,42.8816262217248,192.597315315315,43.040576728526,287.892474474474,42.2818179994378
289.994573573574,32.1600330242658,282.987576576577,42.8819971983223,193.298015015015,43.039461613599,288.593174174174,42.2792354663901
290.695273273273,32.1337112182302,283.688276276276,42.8823675801121,193.998714714715,43.0383453265871,289.293873873874,42.2766520621538
291.395972972973,32.10738698566,284.388975975976,42.8827373690595,194.699414414414,43.0372278770461,289.994573573574,42.2740677922137
292.096672672673,32.0810603379905,285.089675675676,42.8831065671198,195.400114114114,43.0361092744885,290.695273273273,42.2714826620173
292.797372372372,32.0547312865767,285.790375375375,42.8834751762388,196.100813813814,43.0349895283843,291.395972972973,42.268896676974
293.498072072072,32.0283998426934,286.491075075075,42.8838431983526,196.801513513513,43.0338650480526,292.096672672673,42.266309842456
294.198771771772,32.0020660175367,287.191774774775,42.8842106353879,197.502213213213,43.0327430705477,292.797372372372,42.2637221637984
294.899471471471,31.9757298222239,287.892474474474,42.8845774892618,198.202912912913,43.0316199774545,293.498072072072,42.2611336462996
295.600171171171,31.9493912677948,288.593174174174,42.884943761882,198.903612612613,43.0304957780778,294.198771771772,42.2585442952215
296.300870870871,31.9230503652124,289.293873873874,42.8853094551469,199.604312312312,43.0293704816813,294.899471471471,42.2559541157897
297.001570570571,31.8967071253633,289.994573573574,42.8856745709455,200.305012012012,43.0282440974885,295.600171171171,42.253363113194
297.70227027027,31.8703615590587,290.695273273273,42.8860391111578,201.005711711712,43.0271166346832,296.300870870871,42.2507712925887
298.40296996997,31.8440136770349,291.395972972973,42.8864030776543,201.706411411411,43.0259881024093,297.001570570571,42.2481786590925
299.10366966967,31.8176634899542,292.096672672673,42.8867664722913,202.407111111111,43.0248551447538,297.70227027027,42.2455852177892
299.804369369369,31.7913110084052,292.797372372372,42.8871292969324,203.107810810811,43.0237245266029,298.40296996997,42.2429909737279
300.505069069069,31.7649562429041,293.498072072072,42.8874915534153,203.808510510511,43.0225928659941,299.10366966967,42.2403959319231
301.205768768769,31.7385992038945,294.198771771772,42.8878532435746,204.50921021021,43.0214601719186,299.804369369369,42.237800097355
301.906468468468,31.7122399017491,294.899471471471,42.8882143692362,205.20990990991,43.0203264533296,300.505069069069,42.2352034749699
302.607168168168,31.6858783467694,295.600171171171,42.8885749322168,205.91060960961,43.0191917191432,301.205768768769,42.2326060696804
303.307867867868,31.6595145491868,296.300870870871,42.8889349343245,206.611309309309,43.0180559782382,301.906468468468,42.2300078863657
304.008567567568,31.6331485191634,297.001570570571,42.8892943773589,207.312009009009,43.016919239457,302.607168168168,42.2274089298718
304.709267267267,31.6067802667921,297.70227027027,42.8896532631106,208.012708708709,43.0157815116058,303.307867867868,42.2248092050117
305.409966966967,31.5804098020978,298.40296996997,42.8900115933618,208.713408408408,43.0146396836808,304.008567567568,42.2222087165659
306.110666666667,31.5540371350375,299.10366966967,42.8903693698861,209.414108108108,43.0135000279929,304.709267267267,42.2196074692823
306.811366366366,31.5276622755014,299.804369369369,42.8907265944488,210.114807807808,43.0123594092626,305.409966966967,42.2170054678768
307.512066066066,31.501285233313,300.505069069069,42.8910832688064,210.815507507507,43.0112178361556,306.110666666667,42.2144027170332
308.212765765766,31.4749060182301,301.205768768769,42.8914393947074,211.516207207207,43.0100753173027,306.811366366366,42.211799221404
308.913465465465,31.4485246399452,301.906468468468,42.8917949738916,212.216906906907,43.0089318613008,307.512066066066,42.2091949856098
309.614165165165,31.4221411080861,302.607168168168,42.8921500080909,212.917606606607,43.0077874767127,308.212765765766,42.2065900142404
310.314864864865,31.3957554322165,303.307867867868,42.8925044990288,213.618306306306,43.0066421720674,308.913465465465,42.2039843118546
311.015564564565,31.3693676218366,304.008567567568,42.8928584484205,214.319006006006,43.0054959558609,309.614165165165,42.2013778829803
311.716264264264,31.3429776863835,304.709267267267,42.8932118579712,215.019705705706,43.0043459455644,310.314864864865,42.1987707321152
312.416963963964,31.3165856352318,305.409966966967,42.8935647293844,215.720405405405,43.0031979539719,311.015564564565,42.1961628637266
313.117663663664,31.2901914776946,306.110666666667,42.893917064349,216.421105105105,43.0020490759436,311.716264264264,42.1935542822518
313.818363363363,31.2637952230232,306.811366366366,42.8942688645481,217.121804804805,43.0008993198466,312.416963963964,42.1909449920984
314.519063063063,31.2373968804085,307.512066066066,42.8946201316571,217.822504504504,42.9997486940158,313.117663663664,42.1883349976445
315.219762762763,31.2109964589808,308.212765765766,42.8949708673433,218.523204204204,42.9985972067549,313.818363363363,42.1857243032388
