F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,RuledOut
0.056234132519035,1.91559342477864,2.01124756314605E+017,0.130920082091716,18452.6457759351,0.272165057758331,False
0.056234132519035,2.32079441680639,1.66009215623086E+017,0.158613300524039,15230.891052725,0.329735495186465,False
0.056234132519035,2.81170662595175,1.37024701368356E+017,0.192164400611242,12571.6412202804,0.399483672449996,False
0.056234132519035,3.40646034528981,1.13100761994541E+017,0.232812486344304,10376.6852789074,0.483985518343694,False
0.056234132519035,4.12702092634009,9.33538423072963E+016,0.282058766480215,8564.95945841921,0.58636184184908,True
0.056234132519035,5,7.7054652151293E+016,0.341721996949442,7069.55338363012,0.710393589364562,True
0.056234132519035,6.05763829314294,6.36012323800486E+016,0.414005650866043,5835.23895082399,0.860661482027606,True
0.056234132519035,7.33899633811034,5.24967233946959E+016,0.501579296852742,4816.43065204908,1.04271519019272,True
0.056234132519035,8.89139705019461,4.33310152028395E+016,0.607677191132577,3975.50201825448,1.26327829299065,True
0.056234132519035,10.7721734501594,3.57656013003359E+016,0.736217724574848,3281.3960044087,1.53049659250328,False
0.056234132519035,13.0507860784127,2.95210770019245E+016,0.891948136095032,2708.4779955607,1.85423895325453,False
0.056234132519035,15.8113883008419,2.43668205110079E+016,1.08061983694135,2235.58907324213,2.24646177757438,False
0.056234132519035,19.1559342477864,2.01124756314605E+016,1.30920082091716,1845.26457759351,2.72165057758331,False
0.056234132519035,23.2079441680639,1.66009215623086E+016,1.58613300524039,1523.0891052725,3.29735495186465,False
0.056234132519035,28.1170662595175,1.37024701368356E+016,1.92164400611242,1257.16412202804,3.99483672449996,False
0.056234132519035,34.0646034528981,1.13100761994541E+016,2.32812486344304,1037.66852789074,4.83985518343694,False
0.056234132519035,41.2702092634009,9.33538423072964E+015,2.82058766480214,856.495945841922,5.86361841849079,False
0.056234132519035,50,7705465215129302,3.41721996949442,706.955338363012,7.10393589364562,False
0.068129206905796,0.5,8.43864172095584E+017,0.033488909497394,77422.2275567363,0.068226826978556,False
0.068129206905796,0.605763829314294,6.96529019445426E+017,0.040572740113402,63904.630658103,0.082658687944988,False
0.068129206905796,0.733899633811035,5.74917967810884E+017,0.049154996833736,52747.1496032051,0.100143286671302,False
0.068129206905796,0.889139705019461,4.74539696816887E+017,0.059552638223872,43537.7180434438,0.121326361628254,False
0.068129206905796,1.07721734501594,3.91687051828475E+017,0.072149668352523,35936.2146900775,0.146990242833404,False
0.068129206905796,1.30507860784127,3.23300131894515E+017,0.087411318769962,29661.90200788,0.178082744741201,False
0.068129206905796,1.58113883008419,2.66853281963435E+017,0.105901230367009,24483.058060314,0.21575217077846,False
0.068129206905796,1.91559342477864,2.20261815785126E+017,0.128302269672429,20208.418591143,0.261389722307263,False
0.068129206905796,2.32079441680639,1.81805024603776E+017,0.155441748372971,16680.1132827775,0.316680878256496,False
0.068129206905796,2.81170662595175,1.50062628210712E+017,0.18832197745944,13767.8353143492,0.383667642966537,False
0.068129206905796,3.40646034528981,1.2386232137744E+017,0.228157284419741,11364.0288905447,0.464823961174798,True
0.068129206905796,4.12702092634009,1.02236478461951E+017,0.276418860592107,9379.91700776224,0.563147085356569,True
0.068129206905796,5,8.43864172095584E+016,0.334889094973937,7742.22275567363,0.682268269785557,True
0.068129206905796,6.05763829314294,6.96529019445427E+016,0.405727401134021,6390.4630658103,0.826586879449874,True
0.068129206905796,7.33899633811034,5.74917967810884E+016,0.491549968337362,5274.71496032052,1.00143286671302,True
0.068129206905796,8.89139705019461,4.74539696816887E+016,0.595526382238721,4353.77180434438,1.21326361628254,True
0.068129206905796,10.7721734501594,3.91687051828475E+016,0.721496683525232,3593.62146900775,1.46990242833404,True
0.068129206905796,13.0507860784127,3.23300131894515E+016,0.874113187699615,2966.190200788,1.78082744741201,False
0.068129206905796,15.8113883008419,2.66853281963435E+016,1.05901230367009,2448.3058060314,2.1575217077846,False
